sales_detail_id,order_id,product_id,quantity,unit_price,discount,line_total
D0005558,O002195,P017,3,4500,0,13500
D0005559,O002195,P007,1,18000,0,18000
D0005560,O002195,P010,2,5500,0,11000
D0005561,O002196,P019,1,17000,0,17000
D0005562,O002196,P002,2,3500,10,6300
D0005563,O002196,P007,1,18000,0,18000
D0005564,O002196,P010,3,5500,0,16500
D0005565,O002197,P003,1,5500,0,5500
D0005566,O002197,P018,2,12000,5,22800
D0005567,O002197,P001,3,3500,0,10500
D0005568,O002198,P005,3,8500,0,25500
D0005569,O002198,P014,1,6500,5,6175
D0005570,O002199,P010,1,5500,0,5500
D0005571,O002200,P004,1,2500,10,2250
D0005572,O002200,P006,3,10500,5,29925
D0005573,O002200,P009,1,15000,10,13500
D0005574,O002201,P001,3,3500,0,10500
D0005575,O002201,P018,2,12000,10,21600
D0005576,O002202,P019,3,17000,10,45900
D0005577,O002202,P015,1,3000,0,3000
D0005578,O002203,P011,2,11500,0,23000
D0005579,O002203,P017,2,4500,5,8550
D0005580,O002203,P003,1,5500,10,4950
D0005581,O002204,P004,1,2500,10,2250
D0005582,O002204,P005,1,8500,0,8500
D0005583,O002204,P006,1,10500,10,9450
D0005584,O002204,P011,3,11500,0,34500
D0005585,O002205,P003,2,5500,10,9900
D0005586,O002205,P018,3,12000,5,34200
D0005587,O002205,P004,3,2500,0,7500
D0005588,O002205,P016,2,15500,0,31000
D0005589,O002206,P003,1,5500,0,5500
D0005590,O002207,P012,3,39500,0,118500
D0005591,O002207,P001,3,3500,0,10500
D0005592,O002207,P005,3,8500,5,24225
D0005593,O002207,P014,1,6500,10,5850
D0005594,O002208,P009,2,15000,0,30000
D0005595,O002208,P019,3,17000,0,51000
D0005596,O002208,P020,3,29500,0,88500
D0005597,O002208,P007,1,18000,10,16200
D0005598,O002209,P002,3,3500,5,9975
D0005599,O002209,P005,2,8500,0,17000
D0005600,O002210,P001,1,3500,5,3325
D0005601,O002210,P005,3,8500,5,24225
D0005602,O002210,P013,3,8500,5,24225
D0005603,O002210,P002,2,3500,5,6650
D0005604,O002211,P002,1,3500,5,3325
D0005605,O002212,P010,2,5500,0,11000
D0005606,O002212,P007,2,18000,5,34200
D0005607,O002213,P015,1,3000,10,2700
D0005608,O002213,P009,1,15000,5,14250
D0005609,O002213,P003,3,5500,0,16500
D0005610,O002214,P007,1,18000,0,18000
D0005611,O002214,P017,1,4500,10,4050
D0005612,O002214,P004,3,2500,10,6750
D0005613,O002214,P015,2,3000,5,5700
D0005614,O002215,P018,2,12000,0,24000
D0005615,O002215,P004,3,2500,0,7500
D0005616,O002215,P011,3,11500,0,34500
D0005617,O002216,P002,1,3500,10,3150
D0005618,O002216,P011,2,11500,0,23000
D0005619,O002217,P005,2,8500,5,16150
D0005620,O002218,P016,1,15500,5,14725
D0005621,O002218,P002,1,3500,0,3500
D0005622,O002218,P017,3,4500,0,13500
D0005623,O002219,P001,1,3500,5,3325
D0005624,O002219,P004,1,2500,0,2500
D0005625,O002219,P006,1,10500,5,9975
D0005626,O002220,P011,3,11500,0,34500
D0005627,O002220,P015,3,3000,5,8550
D0005628,O002221,P017,1,4500,0,4500
D0005629,O002222,P014,1,6500,5,6175
D0005630,O002222,P015,1,3000,0,3000
D0005631,O002222,P002,1,3500,0,3500
D0005632,O002223,P003,3,5500,0,16500
D0005633,O002223,P019,1,17000,10,15300
D0005634,O002223,P006,2,10500,0,21000
D0005635,O002223,P013,2,8500,0,17000
D0005636,O002224,P005,2,8500,10,15300
D0005637,O002224,P007,2,18000,0,36000
D0005638,O002224,P015,2,3000,0,6000
D0005639,O002224,P019,3,17000,0,51000
D0005640,O002225,P010,3,5500,0,16500
D0005641,O002225,P012,1,39500,10,35550
D0005642,O002225,P004,3,2500,0,7500
D0005643,O002226,P006,1,10500,0,10500
D0005644,O002226,P012,2,39500,5,75050
D0005645,O002227,P019,1,17000,0,17000
D0005646,O002227,P020,1,29500,10,26550
D0005647,O002227,P001,1,3500,0,3500
D0005648,O002228,P018,2,12000,10,21600
D0005649,O002228,P008,3,24500,10,66150
D0005650,O002228,P016,3,15500,0,46500
D0005651,O002228,P020,3,29500,5,84075
D0005652,O002229,P002,2,3500,0,7000
D0005653,O002229,P008,2,24500,5,46550
D0005654,O002229,P020,1,29500,0,29500
D0005655,O002229,P018,2,12000,0,24000
D0005656,O002230,P011,2,11500,0,23000
D0005657,O002230,P002,3,3500,0,10500
D0005658,O002230,P010,1,5500,5,5225
D0005659,O002231,P013,1,8500,0,8500
D0005660,O002231,P019,2,17000,10,30600
D0005661,O002232,P016,2,15500,0,31000
D0005662,O002233,P007,2,18000,0,36000
D0005663,O002234,P002,3,3500,0,10500
D0005664,O002234,P015,1,3000,10,2700
D0005665,O002234,P004,3,2500,10,6750
D0005666,O002234,P017,2,4500,10,8100
D0005667,O002235,P002,3,3500,0,10500
D0005668,O002235,P011,3,11500,0,34500
D0005669,O002236,P010,2,5500,5,10450
D0005670,O002236,P020,3,29500,0,88500
D0005671,O002237,P016,1,15500,0,15500
D0005672,O002237,P006,1,10500,0,10500
D0005673,O002238,P008,1,24500,10,22050
D0005674,O002238,P018,2,12000,0,24000
D0005675,O002238,P001,2,3500,0,7000
D0005676,O002239,P014,3,6500,0,19500
D0005677,O002239,P018,2,12000,10,21600
D0005678,O002239,P010,3,5500,10,14850
D0005679,O002239,P001,3,3500,10,9450
D0005680,O002240,P009,2,15000,0,30000
D0005681,O002240,P019,1,17000,10,15300
D0005682,O002240,P017,1,4500,0,4500
D0005683,O002240,P016,1,15500,0,15500
D0005684,O002241,P019,2,17000,10,30600
D0005685,O002241,P011,3,11500,0,34500
D0005686,O002242,P017,3,4500,10,12150
D0005687,O002243,P006,2,10500,5,19950
D0005688,O002243,P001,2,3500,0,7000
D0005689,O002243,P012,1,39500,5,37525
D0005690,O002243,P016,1,15500,0,15500
D0005691,O002244,P004,2,2500,5,4750
D0005692,O002244,P013,2,8500,0,17000
D0005693,O002244,P006,2,10500,0,21000
D0005694,O002244,P019,2,17000,10,30600
D0005695,O002245,P018,1,12000,0,12000
D0005696,O002245,P008,1,24500,10,22050
D0005697,O002245,P004,2,2500,5,4750
D0005698,O002245,P007,1,18000,0,18000
D0005699,O002246,P005,2,8500,5,16150
D0005700,O002247,P003,2,5500,10,9900
D0005701,O002247,P008,1,24500,10,22050
D0005702,O002248,P019,1,17000,5,16150
D0005703,O002248,P012,1,39500,10,35550
D0005704,O002248,P017,3,4500,5,12825
D0005705,O002248,P011,3,11500,0,34500
D0005706,O002249,P011,2,11500,10,20700
D0005707,O002250,P012,3,39500,0,118500
D0005708,O002251,P010,1,5500,5,5225
D0005709,O002251,P012,2,39500,5,75050
D0005710,O002251,P006,1,10500,5,9975
D0005711,O002251,P009,3,15000,10,40500
D0005712,O002252,P015,2,3000,0,6000
D0005713,O002253,P008,1,24500,10,22050
D0005714,O002254,P015,2,3000,0,6000
D0005715,O002255,P016,1,15500,0,15500
D0005716,O002255,P015,3,3000,0,9000
D0005717,O002255,P006,1,10500,10,9450
D0005718,O002255,P018,2,12000,0,24000
D0005719,O002256,P016,2,15500,5,29450
D0005720,O002256,P019,1,17000,5,16150
D0005721,O002257,P012,2,39500,5,75050
D0005722,O002257,P005,3,8500,10,22950
D0005723,O002258,P014,3,6500,5,18525
D0005724,O002258,P010,2,5500,0,11000
D0005725,O002258,P012,3,39500,0,118500
D0005726,O002258,P018,3,12000,0,36000
D0005727,O002259,P010,3,5500,0,16500
D0005728,O002260,P006,2,10500,0,21000
D0005729,O002260,P005,1,8500,0,8500
D0005730,O002261,P017,1,4500,10,4050
D0005731,O002261,P018,2,12000,0,24000
D0005732,O002262,P004,1,2500,5,2375
D0005733,O002262,P007,2,18000,0,36000
D0005734,O002262,P014,3,6500,0,19500
D0005735,O002262,P018,2,12000,10,21600
D0005736,O002263,P008,1,24500,5,23275
D0005737,O002263,P010,2,5500,5,10450
D0005738,O002263,P007,3,18000,0,54000
D0005739,O002264,P012,2,39500,10,71100
D0005740,O002264,P013,3,8500,10,22950
D0005741,O002264,P018,3,12000,0,36000
D0005742,O002265,P006,2,10500,0,21000
D0005743,O002265,P019,2,17000,0,34000
D0005744,O002266,P019,1,17000,0,17000
D0005745,O002266,P006,3,10500,0,31500
D0005746,O002266,P001,2,3500,10,6300
D0005747,O002266,P009,3,15000,5,42750
D0005748,O002267,P006,1,10500,10,9450
D0005749,O002267,P009,3,15000,10,40500
D0005750,O002267,P020,1,29500,5,28025
D0005751,O002268,P015,3,3000,10,8100
D0005752,O002268,P006,1,10500,5,9975
D0005753,O002268,P010,3,5500,0,16500
D0005754,O002268,P017,2,4500,5,8550
D0005755,O002269,P017,3,4500,0,13500
D0005756,O002269,P004,2,2500,5,4750
D0005757,O002269,P005,2,8500,0,17000
D0005758,O002270,P020,1,29500,0,29500
D0005759,O002271,P018,2,12000,0,24000
D0005760,O002271,P006,1,10500,0,10500
D0005761,O002271,P013,3,8500,0,25500
D0005762,O002272,P013,2,8500,10,15300
D0005763,O002272,P004,2,2500,5,4750
D0005764,O002272,P014,1,6500,10,5850
D0005765,O002273,P005,3,8500,10,22950
D0005766,O002274,P003,3,5500,10,14850
D0005767,O002275,P015,1,3000,5,2850
D0005768,O002276,P017,1,4500,5,4275
D0005769,O002276,P014,1,6500,10,5850
D0005770,O002276,P006,3,10500,5,29925
D0005771,O002277,P017,1,4500,0,4500
D0005772,O002278,P011,3,11500,0,34500
D0005773,O002279,P003,3,5500,0,16500
D0005774,O002279,P013,3,8500,0,25500
D0005775,O002280,P003,2,5500,0,11000
D0005776,O002280,P011,1,11500,10,10350
D0005777,O002280,P007,3,18000,0,54000
D0005778,O002281,P005,3,8500,0,25500
D0005779,O002281,P020,2,29500,0,59000
D0005780,O002282,P020,1,29500,0,29500
D0005781,O002282,P013,1,8500,0,8500
D0005782,O002282,P002,3,3500,10,9450
D0005783,O002282,P005,3,8500,0,25500
D0005784,O002283,P013,2,8500,10,15300
D0005785,O002283,P014,2,6500,0,13000
D0005786,O002284,P019,1,17000,0,17000
D0005787,O002285,P010,1,5500,5,5225
D0005788,O002285,P018,1,12000,0,12000
D0005789,O002286,P006,2,10500,0,21000
D0005790,O002286,P002,2,3500,0,7000
D0005791,O002286,P003,3,5500,0,16500
D0005792,O002286,P005,2,8500,5,16150
D0005793,O002287,P019,1,17000,0,17000
D0005794,O002287,P010,2,5500,0,11000
D0005795,O002288,P012,1,39500,0,39500
D0005796,O002288,P006,2,10500,5,19950
D0005797,O002288,P009,3,15000,0,45000
D0005798,O002288,P007,2,18000,10,32400
D0005799,O002289,P011,1,11500,5,10925
D0005800,O002289,P019,3,17000,0,51000
D0005801,O002289,P017,2,4500,0,9000
D0005802,O002290,P015,3,3000,10,8100
D0005803,O002290,P016,3,15500,0,46500
D0005804,O002290,P019,3,17000,0,51000
D0005805,O002291,P008,1,24500,0,24500
D0005806,O002291,P011,3,11500,5,32775
D0005807,O002292,P013,3,8500,5,24225
D0005808,O002292,P001,3,3500,10,9450
D0005809,O002292,P002,2,3500,10,6300
D0005810,O002292,P012,2,39500,0,79000
D0005811,O002293,P013,2,8500,5,16150
D0005812,O002293,P016,2,15500,5,29450
D0005813,O002293,P005,1,8500,0,8500
D0005814,O002293,P002,1,3500,0,3500
D0005815,O002294,P009,3,15000,0,45000
D0005816,O002295,P010,2,5500,0,11000
D0005817,O002295,P008,1,24500,5,23275
D0005818,O002295,P001,1,3500,5,3325
D0005819,O002295,P018,2,12000,0,24000
D0005820,O002296,P006,3,10500,10,28350
D0005821,O002296,P007,2,18000,0,36000
D0005822,O002296,P017,2,4500,0,9000
D0005823,O002297,P001,2,3500,5,6650
D0005824,O002298,P013,2,8500,5,16150
D0005825,O002298,P020,1,29500,10,26550
D0005826,O002298,P017,3,4500,0,13500
D0005827,O002298,P006,2,10500,0,21000
D0005828,O002299,P016,1,15500,0,15500
D0005829,O002299,P006,3,10500,0,31500
D0005830,O002299,P001,1,3500,10,3150
D0005831,O002299,P014,1,6500,0,6500
D0005832,O002300,P016,3,15500,5,44175
D0005833,O002301,P010,1,5500,10,4950
D0005834,O002301,P002,3,3500,0,10500
D0005835,O002302,P020,3,29500,5,84075
D0005836,O002303,P006,1,10500,0,10500
D0005837,O002304,P005,1,8500,0,8500
D0005838,O002304,P013,1,8500,10,7650
D0005839,O002305,P012,3,39500,0,118500
D0005840,O002305,P014,3,6500,10,17550
D0005841,O002305,P005,1,8500,0,8500
D0005842,O002306,P004,3,2500,5,7125
D0005843,O002307,P020,3,29500,0,88500
D0005844,O002307,P016,2,15500,0,31000
D0005845,O002307,P001,2,3500,5,6650
D0005846,O002308,P005,3,8500,10,22950
D0005847,O002308,P010,3,5500,5,15675
D0005848,O002309,P018,2,12000,0,24000
D0005849,O002309,P009,2,15000,5,28500
D0005850,O002310,P020,2,29500,5,56050
D0005851,O002311,P016,1,15500,0,15500
D0005852,O002311,P010,1,5500,10,4950
D0005853,O002312,P017,1,4500,0,4500
D0005854,O002313,P005,3,8500,5,24225
D0005855,O002313,P014,1,6500,0,6500
D0005856,O002313,P009,1,15000,10,13500
D0005857,O002314,P005,1,8500,10,7650
D0005858,O002314,P010,1,5500,5,5225
D0005859,O002315,P007,3,18000,5,51300
D0005860,O002316,P020,3,29500,10,79650
D0005861,O002316,P009,3,15000,5,42750
D0005862,O002317,P010,2,5500,0,11000
D0005863,O002317,P009,2,15000,0,30000
D0005864,O002317,P014,2,6500,5,12350
D0005865,O002317,P015,3,3000,5,8550
D0005866,O002318,P004,3,2500,10,6750
D0005867,O002318,P014,2,6500,10,11700
D0005868,O002318,P015,1,3000,0,3000
D0005869,O002319,P015,2,3000,0,6000
D0005870,O002319,P001,2,3500,0,7000
D0005871,O002320,P003,3,5500,5,15675
D0005872,O002320,P007,1,18000,5,17100
D0005873,O002321,P016,1,15500,0,15500
D0005874,O002321,P001,1,3500,0,3500
D0005875,O002321,P006,3,10500,5,29925
D0005876,O002321,P008,3,24500,0,73500
D0005877,O002322,P003,2,5500,0,11000
D0005878,O002322,P004,1,2500,5,2375
D0005879,O002322,P013,2,8500,0,17000
D0005880,O002322,P020,2,29500,10,53100
D0005881,O002323,P019,2,17000,0,34000
D0005882,O002323,P014,1,6500,0,6500
D0005883,O002323,P007,3,18000,10,48600
D0005884,O002324,P013,2,8500,0,17000
D0005885,O002324,P005,1,8500,0,8500
D0005886,O002324,P016,3,15500,0,46500
D0005887,O002324,P009,2,15000,0,30000
D0005888,O002325,P010,1,5500,0,5500
D0005889,O002325,P015,2,3000,5,5700
D0005890,O002325,P020,2,29500,10,53100
D0005891,O002326,P005,3,8500,0,25500
D0005892,O002326,P002,1,3500,0,3500
D0005893,O002327,P003,1,5500,10,4950
D0005894,O002327,P007,3,18000,10,48600
D0005895,O002327,P004,1,2500,5,2375
D0005896,O002328,P002,2,3500,5,6650
D0005897,O002329,P016,2,15500,5,29450
D0005898,O002330,P009,3,15000,0,45000
D0005899,O002330,P011,1,11500,5,10925
D0005900,O002331,P013,1,8500,0,8500
D0005901,O002331,P020,2,29500,0,59000
D0005902,O002331,P019,1,17000,5,16150
D0005903,O002331,P011,2,11500,0,23000
D0005904,O002332,P018,3,12000,0,36000
D0005905,O002332,P019,3,17000,0,51000
D0005906,O002332,P020,2,29500,5,56050
D0005907,O002332,P013,2,8500,10,15300
D0005908,O002333,P010,2,5500,5,10450
D0005909,O002334,P014,3,6500,0,19500
D0005910,O002334,P012,3,39500,10,106650
D0005911,O002335,P012,2,39500,0,79000
D0005912,O002335,P017,1,4500,0,4500
D0005913,O002335,P010,1,5500,0,5500
D0005914,O002336,P010,3,5500,10,14850
D0005915,O002336,P006,1,10500,5,9975
D0005916,O002337,P011,2,11500,10,20700
D0005917,O002337,P018,1,12000,0,12000
D0005918,O002337,P009,1,15000,10,13500
D0005919,O002338,P005,1,8500,0,8500
D0005920,O002338,P019,1,17000,0,17000
D0005921,O002338,P015,3,3000,10,8100
D0005922,O002338,P007,3,18000,0,54000
D0005923,O002339,P003,2,5500,5,10450
D0005924,O002339,P002,3,3500,10,9450
D0005925,O002340,P015,2,3000,0,6000
D0005926,O002341,P013,2,8500,10,15300
D0005927,O002342,P018,2,12000,0,24000
D0005928,O002342,P016,1,15500,0,15500
D0005929,O002343,P006,1,10500,5,9975
D0005930,O002344,P004,1,2500,10,2250
D0005931,O002345,P019,2,17000,0,34000
D0005932,O002346,P018,2,12000,0,24000
D0005933,O002347,P014,2,6500,5,12350
D0005934,O002348,P016,3,15500,5,44175
D0005935,O002348,P014,2,6500,5,12350
D0005936,O002348,P004,3,2500,0,7500
D0005937,O002349,P005,1,8500,5,8075
D0005938,O002350,P008,2,24500,0,49000
D0005939,O002350,P007,3,18000,0,54000
D0005940,O002350,P018,1,12000,5,11400
D0005941,O002350,P017,1,4500,0,4500
D0005942,O002351,P020,1,29500,10,26550
D0005943,O002351,P003,1,5500,10,4950
D0005944,O002351,P007,3,18000,0,54000
D0005945,O002351,P001,2,3500,0,7000
D0005946,O002352,P019,2,17000,5,32300
D0005947,O002352,P005,1,8500,0,8500
D0005948,O002353,P014,3,6500,0,19500
D0005949,O002353,P011,2,11500,10,20700
D0005950,O002354,P012,3,39500,5,112575
D0005951,O002354,P015,3,3000,0,9000
D0005952,O002354,P006,3,10500,0,31500
D0005953,O002354,P018,1,12000,0,12000
D0005954,O002355,P003,1,5500,0,5500
D0005955,O002355,P008,3,24500,5,69825
D0005956,O002355,P006,1,10500,5,9975
D0005957,O002355,P017,2,4500,10,8100
D0005958,O002356,P015,2,3000,0,6000
D0005959,O002357,P017,3,4500,0,13500
D0005960,O002357,P018,2,12000,10,21600
D0005961,O002358,P008,1,24500,5,23275
D0005962,O002358,P001,2,3500,0,7000
D0005963,O002358,P005,2,8500,10,15300
D0005964,O002358,P006,2,10500,5,19950
D0005965,O002359,P010,2,5500,10,9900
D0005966,O002359,P007,1,18000,0,18000
D0005967,O002359,P012,3,39500,0,118500
D0005968,O002360,P014,2,6500,0,13000
D0005969,O002360,P011,3,11500,10,31050
D0005970,O002360,P015,3,3000,0,9000
D0005971,O002361,P016,1,15500,10,13950
D0005972,O002361,P018,1,12000,5,11400
D0005973,O002361,P009,3,15000,10,40500
D0005974,O002362,P004,2,2500,0,5000
D0005975,O002363,P003,1,5500,10,4950
D0005976,O002364,P012,3,39500,0,118500
D0005977,O002364,P013,2,8500,0,17000
D0005978,O002364,P006,1,10500,10,9450
D0005979,O002364,P003,2,5500,0,11000
D0005980,O002365,P004,2,2500,0,5000
D0005981,O002365,P015,2,3000,0,6000
D0005982,O002365,P001,3,3500,10,9450
D0005983,O002366,P001,3,3500,5,9975
D0005984,O002367,P015,3,3000,5,8550
D0005985,O002368,P008,3,24500,10,66150
D0005986,O002368,P017,3,4500,5,12825
D0005987,O002368,P002,1,3500,5,3325
D0005988,O002369,P004,1,2500,0,2500
D0005989,O002369,P009,2,15000,0,30000
D0005990,O002369,P002,3,3500,0,10500
D0005991,O002369,P016,3,15500,10,41850
D0005992,O002370,P009,3,15000,10,40500
D0005993,O002370,P002,3,3500,5,9975
D0005994,O002370,P016,3,15500,0,46500
D0005995,O002370,P001,3,3500,5,9975
D0005996,O002371,P006,2,10500,0,21000
D0005997,O002371,P005,3,8500,0,25500
D0005998,O002371,P001,1,3500,5,3325
D0005999,O002371,P014,2,6500,0,13000
D0006000,O002372,P003,3,5500,0,16500
D0006001,O002372,P006,2,10500,0,21000
D0006002,O002372,P013,2,8500,10,15300
D0006003,O002372,P018,1,12000,0,12000
D0006004,O002373,P011,1,11500,10,10350
D0006005,O002373,P018,2,12000,0,24000
D0006006,O002374,P003,1,5500,0,5500
D0006007,O002374,P011,3,11500,0,34500
D0006008,O002374,P010,3,5500,5,15675
D0006009,O002374,P013,2,8500,5,16150
D0006010,O002375,P016,3,15500,0,46500
D0006011,O002375,P004,2,2500,0,5000
D0006012,O002375,P019,2,17000,0,34000
D0006013,O002376,P008,3,24500,0,73500
D0006014,O002376,P017,2,4500,0,9000
D0006015,O002376,P006,1,10500,10,9450
D0006016,O002377,P015,2,3000,0,6000
D0006017,O002378,P017,3,4500,5,12825
D0006018,O002378,P016,3,15500,0,46500
D0006019,O002379,P019,2,17000,0,34000
D0006020,O002379,P016,1,15500,0,15500
D0006021,O002379,P004,1,2500,0,2500
D0006022,O002380,P001,1,3500,0,3500
D0006023,O002381,P007,3,18000,0,54000
D0006024,O002382,P015,2,3000,0,6000
D0006025,O002382,P014,1,6500,5,6175
D0006026,O002382,P008,2,24500,10,44100
D0006027,O002383,P017,2,4500,5,8550
D0006028,O002383,P020,2,29500,5,56050
D0006029,O002383,P011,3,11500,5,32775
D0006030,O002383,P009,1,15000,0,15000
D0006031,O002384,P002,3,3500,0,10500
D0006032,O002384,P011,2,11500,10,20700
D0006033,O002384,P020,1,29500,10,26550
D0006034,O002385,P003,3,5500,0,16500
D0006035,O002386,P002,1,3500,0,3500
D0006036,O002386,P007,1,18000,0,18000
D0006037,O002386,P003,1,5500,0,5500
D0006038,O002386,P019,2,17000,0,34000
D0006039,O002387,P016,3,15500,10,41850
D0006040,O002387,P003,1,5500,5,5225
D0006041,O002387,P008,2,24500,0,49000
D0006042,O002387,P020,2,29500,5,56050
D0006043,O002388,P011,2,11500,0,23000
D0006044,O002388,P004,2,2500,5,4750
D0006045,O002389,P020,3,29500,0,88500
D0006046,O002389,P011,1,11500,0,11500
D0006047,O002389,P014,3,6500,10,17550
D0006048,O002389,P013,3,8500,5,24225
D0006049,O002390,P006,3,10500,5,29925
D0006050,O002390,P017,1,4500,0,4500
D0006051,O002390,P008,1,24500,10,22050
D0006052,O002391,P011,3,11500,0,34500
D0006053,O002391,P008,3,24500,0,73500
D0006054,O002391,P018,3,12000,0,36000
D0006055,O002392,P001,3,3500,5,9975
D0006056,O002393,P019,1,17000,5,16150
D0006057,O002393,P013,1,8500,5,8075
D0006058,O002393,P015,3,3000,0,9000
D0006059,O002393,P007,3,18000,5,51300
D0006060,O002394,P007,3,18000,5,51300
D0006061,O002395,P013,1,8500,0,8500
D0006062,O002395,P016,2,15500,5,29450
D0006063,O002395,P010,2,5500,0,11000
D0006064,O002395,P007,3,18000,10,48600
D0006065,O002396,P014,2,6500,0,13000
D0006066,O002396,P003,1,5500,10,4950
D0006067,O002396,P013,1,8500,10,7650
D0006068,O002396,P008,3,24500,10,66150
D0006069,O002397,P012,3,39500,10,106650
D0006070,O002397,P009,3,15000,10,40500
D0006071,O002397,P015,3,3000,0,9000
D0006072,O002398,P002,1,3500,0,3500
D0006073,O002398,P003,2,5500,5,10450
D0006074,O002398,P012,1,39500,0,39500
D0006075,O002398,P006,3,10500,0,31500
D0006076,O002399,P008,1,24500,0,24500
D0006077,O002400,P018,2,12000,10,21600
D0006078,O002400,P005,3,8500,0,25500
D0006079,O002400,P008,2,24500,10,44100
D0006080,O002401,P014,3,6500,0,19500
D0006081,O002401,P001,2,3500,0,7000
D0006082,O002401,P006,3,10500,0,31500
D0006083,O002401,P002,1,3500,10,3150
D0006084,O002402,P019,1,17000,0,17000
D0006085,O002402,P020,1,29500,0,29500
D0006086,O002403,P011,2,11500,5,21850
D0006087,O002404,P001,2,3500,0,7000
D0006088,O002405,P008,1,24500,5,23275
D0006089,O002405,P011,1,11500,0,11500
D0006090,O002405,P018,2,12000,5,22800
D0006091,O002406,P010,1,5500,5,5225
D0006092,O002406,P009,2,15000,5,28500
D0006093,O002406,P006,2,10500,0,21000
D0006094,O002407,P008,1,24500,10,22050
D0006095,O002408,P005,3,8500,10,22950
D0006096,O002408,P014,3,6500,0,19500
D0006097,O002408,P001,3,3500,10,9450
D0006098,O002409,P015,1,3000,5,2850
D0006099,O002409,P014,2,6500,0,13000
D0006100,O002409,P018,3,12000,0,36000
D0006101,O002410,P017,2,4500,0,9000
D0006102,O002410,P014,3,6500,0,19500
D0006103,O002411,P005,2,8500,5,16150
D0006104,O002411,P003,3,5500,0,16500
D0006105,O002411,P008,2,24500,0,49000
D0006106,O002411,P010,1,5500,0,5500
D0006107,O002412,P019,2,17000,0,34000
D0006108,O002412,P013,1,8500,10,7650
D0006109,O002412,P004,2,2500,0,5000
D0006110,O002412,P020,1,29500,5,28025
D0006111,O002413,P014,3,6500,0,19500
D0006112,O002413,P007,2,18000,10,32400
D0006113,O002413,P019,3,17000,0,51000
D0006114,O002413,P010,3,5500,0,16500
D0006115,O002414,P017,3,4500,10,12150
D0006116,O002414,P005,2,8500,10,15300
D0006117,O002414,P002,1,3500,0,3500
D0006118,O002415,P016,2,15500,10,27900
D0006119,O002415,P005,2,8500,0,17000
D0006120,O002415,P010,3,5500,10,14850
D0006121,O002416,P007,3,18000,10,48600
D0006122,O002417,P017,1,4500,10,4050
D0006123,O002417,P018,1,12000,0,12000
D0006124,O002417,P015,2,3000,0,6000
D0006125,O002417,P007,3,18000,0,54000
D0006126,O002418,P017,3,4500,10,12150
D0006127,O002418,P003,2,5500,10,9900
D0006128,O002418,P010,1,5500,0,5500
D0006129,O002418,P009,1,15000,0,15000
D0006130,O002419,P001,2,3500,5,6650
D0006131,O002419,P016,1,15500,0,15500
D0006132,O002420,P017,2,4500,0,9000
D0006133,O002420,P016,2,15500,0,31000
D0006134,O002420,P008,1,24500,0,24500
D0006135,O002421,P009,2,15000,10,27000
D0006136,O002422,P005,1,8500,5,8075
D0006137,O002422,P006,1,10500,10,9450
D0006138,O002422,P014,2,6500,10,11700
D0006139,O002423,P006,2,10500,5,19950
D0006140,O002423,P010,1,5500,5,5225
D0006141,O002424,P004,3,2500,5,7125
D0006142,O002425,P018,3,12000,0,36000
D0006143,O002425,P001,2,3500,10,6300
D0006144,O002425,P015,1,3000,0,3000
D0006145,O002426,P013,2,8500,10,15300
D0006146,O002426,P011,3,11500,0,34500
D0006147,O002426,P017,2,4500,0,9000
D0006148,O002426,P007,3,18000,5,51300
D0006149,O002427,P002,3,3500,5,9975
D0006150,O002427,P003,3,5500,0,16500
D0006151,O002427,P005,2,8500,10,15300
D0006152,O002428,P008,3,24500,5,69825
D0006153,O002428,P015,2,3000,5,5700
D0006154,O002429,P007,3,18000,5,51300
D0006155,O002429,P013,1,8500,0,8500
D0006156,O002430,P003,1,5500,5,5225
D0006157,O002430,P005,2,8500,0,17000
D0006158,O002431,P016,3,15500,0,46500
D0006159,O002431,P009,1,15000,10,13500
D0006160,O002431,P008,3,24500,5,69825
D0006161,O002431,P013,1,8500,0,8500
D0006162,O002432,P008,1,24500,0,24500
D0006163,O002433,P010,2,5500,0,11000
D0006164,O002433,P009,3,15000,0,45000
D0006165,O002433,P018,1,12000,0,12000
D0006166,O002433,P019,2,17000,10,30600
D0006167,O002434,P015,2,3000,10,5400
D0006168,O002434,P008,2,24500,0,49000
D0006169,O002434,P014,2,6500,5,12350
D0006170,O002435,P005,3,8500,0,25500
D0006171,O002435,P019,3,17000,5,48450
D0006172,O002435,P002,1,3500,0,3500
D0006173,O002435,P009,2,15000,0,30000
D0006174,O002436,P013,2,8500,5,16150
D0006175,O002436,P001,3,3500,0,10500
D0006176,O002436,P012,1,39500,0,39500
D0006177,O002436,P014,2,6500,0,13000
D0006178,O002437,P007,2,18000,10,32400
D0006179,O002437,P014,3,6500,10,17550
D0006180,O002437,P011,1,11500,0,11500
D0006181,O002438,P009,1,15000,10,13500
D0006182,O002438,P004,1,2500,5,2375
D0006183,O002438,P015,2,3000,0,6000
D0006184,O002438,P016,1,15500,0,15500
D0006185,O002439,P018,3,12000,0,36000
D0006186,O002439,P019,1,17000,0,17000
D0006187,O002440,P005,3,8500,5,24225
D0006188,O002440,P009,1,15000,0,15000
D0006189,O002440,P008,3,24500,0,73500
D0006190,O002440,P006,3,10500,5,29925
D0006191,O002441,P004,3,2500,0,7500
